p1_dataset,p1_split,record_id,published_pretraining_split
cpsc2018_mc,test,A0132,train
cpsc2018_mc,test,A0457,train
cpsc2018_mc,test,A3382,train
cpsc2018_mc,test,A1793,test
cpsc2018_mc,test,A6807,train
cpsc2018_mc,test,A4614,train
cpsc2018_mc,test,A3194,train
cpsc2018_mc,test,A6422,train
cpsc2018_mc,test,A2295,train
cpsc2018_mc,test,A0831,train
cpsc2018_mc,test,A2810,train
cpsc2018_mc,test,A4382,train
cpsc2018_mc,test,A3719,test
cpsc2018_mc,test,A4532,train
cpsc2018_mc,test,A2698,train
cpsc2018_mc,test,A4821,train
cpsc2018_mc,test,A1184,train
cpsc2018_mc,test,A4324,train
cpsc2018_mc,test,A5831,train
cpsc2018_mc,test,A6107,train
cpsc2018_mc,test,A5949,train
cpsc2018_mc,test,A3857,valid
cpsc2018_mc,test,A3024,train
cpsc2018_mc,test,A5570,train
cpsc2018_mc,test,A4417,train
cpsc2018_mc,test,A1730,train
cpsc2018_mc,test,A2680,train
cpsc2018_mc,test,A4134,train
cpsc2018_mc,test,A6374,train
cpsc2018_mc,test,A1862,valid
cpsc2018_mc,test,A0937,test
cpsc2018_mc,test,A3905,train
cpsc2018_mc,test,A0991,train
cpsc2018_mc,test,A5060,train
cpsc2018_mc,test,A0367,train
cpsc2018_mc,test,A3132,train
cpsc2018_mc,test,A3401,train
cpsc2018_mc,test,A5087,train
cpsc2018_mc,test,A1493,train
cpsc2018_mc,test,A1127,train
cpsc2018_mc,test,A3109,train
cpsc2018_mc,test,A1799,train
cpsc2018_mc,test,A2747,train
cpsc2018_mc,test,A4116,train
cpsc2018_mc,test,A3590,train
cpsc2018_mc,test,A6367,train
cpsc2018_mc,test,A2283,train
cpsc2018_mc,test,A4899,train
cpsc2018_mc,test,A6715,train
cpsc2018_mc,test,A5971,train
cpsc2018_mc,test,A1803,train
cpsc2018_mc,test,A5128,train
cpsc2018_mc,test,A2735,train
cpsc2018_mc,test,A2495,train
cpsc2018_mc,test,A3264,train
cpsc2018_mc,test,A5873,train
cpsc2018_mc,test,A6501,train
cpsc2018_mc,test,A3372,train
cpsc2018_mc,test,A5571,train
cpsc2018_mc,test,A2357,train
cpsc2018_mc,test,A5626,train
cpsc2018_mc,test,A3435,train
cpsc2018_mc,test,A5718,test
cpsc2018_mc,test,A6492,valid
cpsc2018_mc,test,A4465,train
cpsc2018_mc,test,A3702,valid
cpsc2018_mc,test,A3030,train
cpsc2018_mc,test,A5611,train
cpsc2018_mc,test,A3865,train
cpsc2018_mc,test,A1852,test
cpsc2018_mc,test,A4682,train
cpsc2018_mc,test,A3469,test
cpsc2018_mc,test,A2528,train
cpsc2018_mc,test,A0637,train
cpsc2018_mc,test,A1622,train
cpsc2018_mc,test,A5293,train
cpsc2018_mc,test,A4491,train
cpsc2018_mc,test,A5855,valid
cpsc2018_mc,test,A3687,train
cpsc2018_mc,test,A5506,train
cpsc2018_mc,test,A5050,train
cpsc2018_mc,test,A4048,train
cpsc2018_mc,test,A0613,train
cpsc2018_mc,test,A5776,train
cpsc2018_mc,test,A5751,train
cpsc2018_mc,test,A3143,train
cpsc2018_mc,test,A0561,train
cpsc2018_mc,test,A5217,train
cpsc2018_mc,test,A1201,train
cpsc2018_mc,test,A1836,train
cpsc2018_mc,test,A1124,train
cpsc2018_mc,test,A2126,train
cpsc2018_mc,test,A1276,train
cpsc2018_mc,test,A3131,train
cpsc2018_mc,test,A0134,test
cpsc2018_mc,test,A0816,train
cpsc2018_mc,test,A6605,train
cpsc2018_mc,test,A5707,valid
cpsc2018_mc,test,A4053,train
cpsc2018_mc,test,A0913,train
cpsc2018_mc,test,A0137,train
cpsc2018_mc,test,A5242,train
cpsc2018_mc,test,A6568,valid
cpsc2018_mc,test,A6511,train
cpsc2018_mc,test,A6796,train
cpsc2018_mc,test,A0696,train
cpsc2018_mc,test,A4916,test
cpsc2018_mc,test,A4805,train
cpsc2018_mc,test,A4569,train
cpsc2018_mc,test,A1103,valid
cpsc2018_mc,test,A0970,train
cpsc2018_mc,test,A5375,train
cpsc2018_mc,test,A5864,train
cpsc2018_mc,test,A5760,train
cpsc2018_mc,test,A0006,train
cpsc2018_mc,test,A3361,train
cpsc2018_mc,test,A6275,train
cpsc2018_mc,test,A3442,valid
cpsc2018_mc,test,A2940,train
cpsc2018_mc,test,A2749,train
cpsc2018_mc,test,A5703,test
cpsc2018_mc,test,A4258,test
cpsc2018_mc,test,A5445,train
cpsc2018_mc,test,A5270,train
cpsc2018_mc,test,A1891,train
cpsc2018_mc,test,A1274,train
cpsc2018_mc,test,A3601,train
cpsc2018_mc,test,A0631,train
cpsc2018_mc,test,A4161,train
cpsc2018_mc,test,A4123,train
cpsc2018_mc,test,A4573,train
cpsc2018_mc,test,A0940,train
cpsc2018_mc,test,A2183,test
cpsc2018_mc,test,A3063,train
cpsc2018_mc,test,A5441,train
cpsc2018_mc,test,A5745,train
cpsc2018_mc,test,A1296,valid
cpsc2018_mc,test,A1079,train
cpsc2018_mc,test,A2983,train
cpsc2018_mc,test,A4951,valid
cpsc2018_mc,test,A4251,train
cpsc2018_mc,test,A2613,train
cpsc2018_mc,test,A4542,train
cpsc2018_mc,test,A5273,train
cpsc2018_mc,test,A4558,train
cpsc2018_mc,test,A3254,train
cpsc2018_mc,test,A6204,valid
cpsc2018_mc,test,A0574,train
cpsc2018_mc,test,A2709,train
cpsc2018_mc,test,A5531,train
cpsc2018_mc,test,A2026,train
cpsc2018_mc,test,A0587,train
cpsc2018_mc,test,A3097,valid
cpsc2018_mc,test,A6401,test
cpsc2018_mc,test,A6171,test
cpsc2018_mc,test,A4781,train
cpsc2018_mc,test,A3506,valid
cpsc2018_mc,test,A0865,train
cpsc2018_mc,test,A4477,test
cpsc2018_mc,test,A1558,train
cpsc2018_mc,test,A2800,train
cpsc2018_mc,test,A0178,valid
cpsc2018_mc,test,A3318,train
cpsc2018_mc,test,A1861,train
cpsc2018_mc,test,A3200,test
cpsc2018_mc,test,A6806,train
cpsc2018_mc,test,A5208,train
cpsc2018_mc,test,A4268,train
cpsc2018_mc,test,A3017,train
cpsc2018_mc,test,A2086,valid
cpsc2018_mc,test,A6008,valid
cpsc2018_mc,test,A0626,valid
cpsc2018_mc,test,A6460,valid
cpsc2018_mc,test,A1999,train
cpsc2018_mc,test,A2278,valid
cpsc2018_mc,test,A0147,train
cpsc2018_mc,test,A3741,train
cpsc2018_mc,test,A3671,test
cpsc2018_mc,test,A6850,train
cpsc2018_mc,test,A3281,train
cpsc2018_mc,test,A1091,test
cpsc2018_mc,test,A2535,train
cpsc2018_mc,test,A0216,train
cpsc2018_mc,test,A1265,train
cpsc2018_mc,test,A5607,train
cpsc2018_mc,test,A0769,train
cpsc2018_mc,test,A6569,train
cpsc2018_mc,test,A0664,train
cpsc2018_mc,test,A4710,valid
cpsc2018_mc,test,A0333,train
cpsc2018_mc,test,A3767,train
cpsc2018_mc,test,A6619,train
cpsc2018_mc,test,A1178,train
cpsc2018_mc,test,A6680,train
cpsc2018_mc,test,A2832,train
cpsc2018_mc,test,A6864,train
cpsc2018_mc,test,A1187,train
cpsc2018_mc,test,A2784,train
cpsc2018_mc,test,A2427,valid
cpsc2018_mc,test,A1376,test
cpsc2018_mc,test,A0019,train
cpsc2018_mc,test,A3437,train
cpsc2018_mc,test,A6852,train
cpsc2018_mc,test,A5124,train
cpsc2018_mc,test,A5244,train
cpsc2018_mc,test,A0897,train
cpsc2018_mc,test,A3380,train
cpsc2018_mc,test,A6575,train
cpsc2018_mc,test,A6175,train
cpsc2018_mc,test,A1065,train
cpsc2018_mc,test,A5401,train
cpsc2018_mc,test,A0254,train
cpsc2018_mc,test,A3700,train
cpsc2018_mc,test,A6503,train
cpsc2018_mc,test,A2742,train
cpsc2018_mc,test,A0617,train
cpsc2018_mc,test,A3787,valid
cpsc2018_mc,test,A1869,train
cpsc2018_mc,test,A1159,train
cpsc2018_mc,test,A3801,train
cpsc2018_mc,test,A5029,train
cpsc2018_mc,test,A1058,train
cpsc2018_mc,test,A6849,train
cpsc2018_mc,test,A3021,valid
cpsc2018_mc,test,A6748,train
cpsc2018_mc,test,A5223,train
cpsc2018_mc,test,A6622,train
cpsc2018_mc,test,A1351,train
cpsc2018_mc,test,A5793,test
cpsc2018_mc,test,A6081,valid
cpsc2018_mc,test,A1689,train
cpsc2018_mc,test,A4401,train
cpsc2018_mc,test,A6787,valid
cpsc2018_mc,test,A1438,train
cpsc2018_mc,test,A6730,train
cpsc2018_mc,test,A6283,test
cpsc2018_mc,test,A0184,train
cpsc2018_mc,test,A4488,train
cpsc2018_mc,test,A6400,train
cpsc2018_mc,test,A1061,valid
cpsc2018_mc,test,A4185,train
cpsc2018_mc,test,A3573,valid
cpsc2018_mc,test,A3165,train
cpsc2018_mc,test,A4171,train
cpsc2018_mc,test,A4880,train
cpsc2018_mc,test,A5487,test
cpsc2018_mc,test,A3266,train
cpsc2018_mc,test,A2420,train
cpsc2018_mc,test,A0113,valid
cpsc2018_mc,test,A6689,train
cpsc2018_mc,test,A2824,train
cpsc2018_mc,test,A3515,train
cpsc2018_mc,test,A0283,train
cpsc2018_mc,test,A4335,train
cpsc2018_mc,test,A4628,train
cpsc2018_mc,test,A1597,train
cpsc2018_mc,test,A6110,train
cpsc2018_mc,test,A1818,train
cpsc2018_mc,test,A5166,valid
cpsc2018_mc,test,A5211,train
cpsc2018_mc,test,A4405,train
cpsc2018_mc,test,A1872,train
cpsc2018_mc,test,A3525,train
cpsc2018_mc,test,A4955,train
cpsc2018_mc,test,A1280,valid
cpsc2018_mc,test,A2484,valid
cpsc2018_mc,test,A1856,train
cpsc2018_mc,test,A3501,train
cpsc2018_mc,test,A2267,train
cpsc2018_mc,test,A4512,train
cpsc2018_mc,test,A6710,test
cpsc2018_mc,test,A3425,train
cpsc2018_mc,test,A5011,train
cpsc2018_mc,test,A4108,train
cpsc2018_mc,test,A5987,valid
cpsc2018_mc,test,A2260,train
cpsc2018_mc,test,A5490,train
cpsc2018_mc,test,A4017,train
cpsc2018_mc,test,A6782,train
cpsc2018_mc,test,A0684,train
cpsc2018_mc,test,A6490,train
cpsc2018_mc,test,A0292,train
cpsc2018_mc,test,A6317,train
cpsc2018_mc,test,A3715,valid
cpsc2018_mc,test,A4482,train
cpsc2018_mc,test,A6105,valid
cpsc2018_mc,test,A1985,train
cpsc2018_mc,test,A5224,train
cpsc2018_mc,test,A6862,train
cpsc2018_mc,test,A2633,train
cpsc2018_mc,test,A6354,test
cpsc2018_mc,test,A2157,train
cpsc2018_mc,test,A3282,train
cpsc2018_mc,test,A0534,train
cpsc2018_mc,test,A2028,train
cpsc2018_mc,test,A1911,train
cpsc2018_mc,test,A3211,train
cpsc2018_mc,test,A3556,train
cpsc2018_mc,test,A0170,train
cpsc2018_mc,test,A6210,train
cpsc2018_mc,test,A2187,train
cpsc2018_mc,test,A1516,test
cpsc2018_mc,test,A3104,train
cpsc2018_mc,test,A0722,train
cpsc2018_mc,test,A1977,train
cpsc2018_mc,test,A2771,train
cpsc2018_mc,test,A3744,train
cpsc2018_mc,test,A4717,train
cpsc2018_mc,test,A1273,train
cpsc2018_mc,test,A3613,train
cpsc2018_mc,test,A0667,test
cpsc2018_mc,test,A3947,valid
cpsc2018_mc,test,A2125,valid
cpsc2018_mc,test,A0223,valid
cpsc2018_mc,test,A3232,train
cpsc2018_mc,test,A2568,train
cpsc2018_mc,test,A4832,train
cpsc2018_mc,test,A0846,train
cpsc2018_mc,test,A4952,train
cpsc2018_mc,test,A4647,train
cpsc2018_mc,test,A3595,train
cpsc2018_mc,test,A0228,train
cpsc2018_mc,test,A3869,train
cpsc2018_mc,test,A5443,train
cpsc2018_mc,test,A6106,valid
cpsc2018_mc,test,A1910,train
cpsc2018_mc,test,A6390,train
cpsc2018_mc,test,A3066,test
cpsc2018_mc,test,A1883,test
cpsc2018_mc,test,A5702,train
cpsc2018_mc,test,A5788,train
cpsc2018_mc,test,A6352,train
cpsc2018_mc,test,A3830,train
cpsc2018_mc,test,A6461,valid
cpsc2018_mc,test,A0941,train
cpsc2018_mc,test,A6268,train
cpsc2018_mc,test,A5225,train
cpsc2018_mc,test,A4520,train
cpsc2018_mc,test,A2377,train
cpsc2018_mc,test,A0768,train
cpsc2018_mc,test,A6804,train
cpsc2018_mc,test,A3308,valid
cpsc2018_mc,test,A4080,test
cpsc2018_mc,test,A1804,test
cpsc2018_mc,test,A3812,valid
cpsc2018_mc,test,A3946,train
cpsc2018_mc,test,A1428,train
cpsc2018_mc,test,A5141,test
cpsc2018_mc,test,A6194,valid
cpsc2018_mc,test,A2040,valid
cpsc2018_mc,test,A5771,train
cpsc2018_mc,test,A4154,train
cpsc2018_mc,test,A3648,valid
cpsc2018_mc,test,A6763,train
cpsc2018_mc,test,A6314,train
cpsc2018_mc,test,A4130,valid
cpsc2018_mc,test,A3800,train
cpsc2018_mc,test,A2202,train
cpsc2018_mc,test,A0727,train
cpsc2018_mc,test,A5272,train
cpsc2018_mc,test,A5908,train
cpsc2018_mc,test,A4137,train
cpsc2018_mc,test,A4858,train
cpsc2018_mc,test,A5234,train
cpsc2018_mc,test,A6100,train
cpsc2018_mc,test,A6150,train
cpsc2018_mc,test,A0781,train
cpsc2018_mc,test,A1419,valid
cpsc2018_mc,test,A6470,train
cpsc2018_mc,test,A5587,train
cpsc2018_mc,test,A2957,train
cpsc2018_mc,test,A4447,test
cpsc2018_mc,test,A1447,train
cpsc2018_mc,test,A6066,train
cpsc2018_mc,test,A6074,train
cpsc2018_mc,test,A2460,train
cpsc2018_mc,test,A3646,train
cpsc2018_mc,test,A6167,train
cpsc2018_mc,test,A2248,train
cpsc2018_mc,test,A1691,train
cpsc2018_mc,test,A1835,train
cpsc2018_mc,test,A6016,train
cpsc2018_mc,test,A6789,train
cpsc2018_mc,test,A6811,train
cpsc2018_mc,test,A4000,train
cpsc2018_mc,test,A6327,train
cpsc2018_mc,test,A5676,train
cpsc2018_mc,test,A5399,train
cpsc2018_mc,test,A2975,train
cpsc2018_mc,test,A3373,test
cpsc2018_mc,test,A1760,train
cpsc2018_mc,test,A3013,train
cpsc2018_mc,test,A2898,train
cpsc2018_mc,test,A6525,train
cpsc2018_mc,test,A3480,valid
cpsc2018_mc,test,A3658,train
cpsc2018_mc,test,A1898,train
cpsc2018_mc,test,A5823,train
cpsc2018_mc,test,A1177,train
cpsc2018_mc,test,A5117,valid
cpsc2018_mc,test,A3581,train
cpsc2018_mc,test,A1851,train
cpsc2018_mc,test,A1937,train
cpsc2018_mc,test,A6638,train
cpsc2018_mc,test,A4620,train
cpsc2018_mc,test,A5639,train
cpsc2018_mc,test,A0618,train
cpsc2018_mc,test,A3079,train
cpsc2018_mc,test,A0953,valid
cpsc2018_mc,test,A1641,train
cpsc2018_mc,test,A6595,train
cpsc2018_mc,test,A5660,train
cpsc2018_mc,test,A0232,valid
cpsc2018_mc,test,A4944,train
cpsc2018_mc,test,A0962,train
cpsc2018_mc,test,A4949,train
cpsc2018_mc,test,A0550,train
cpsc2018_mc,test,A1141,train
cpsc2018_mc,test,A4242,test
cpsc2018_mc,test,A2972,train
cpsc2018_mc,test,A6156,train
cpsc2018_mc,test,A5575,train
cpsc2018_mc,test,A1732,train
cpsc2018_mc,test,A3062,train
cpsc2018_mc,test,A6609,test
cpsc2018_mc,test,A3015,train
cpsc2018_mc,test,A0886,train
cpsc2018_mc,test,A6453,train
cpsc2018_mc,test,A4020,train
cpsc2018_mc,test,A2708,train
cpsc2018_mc,test,A5073,test
cpsc2018_mc,test,A3421,train
cpsc2018_mc,test,A5383,train
cpsc2018_mc,test,A6576,train
cpsc2018_mc,test,A0226,train
cpsc2018_mc,test,A3415,train
cpsc2018_mc,test,A2509,train
cpsc2018_mc,test,A3922,train
cpsc2018_mc,test,A6499,train
cpsc2018_mc,test,A4928,train
cpsc2018_mc,test,A4976,train
cpsc2018_mc,test,A6393,train
cpsc2018_mc,test,A0428,train
cpsc2018_mc,test,A6196,train
cpsc2018_mc,test,A5798,train
cpsc2018_mc,test,A1653,train
cpsc2018_mc,test,A2977,train
cpsc2018_mc,test,A2236,train
cpsc2018_mc,test,A5787,test
cpsc2018_mc,test,A6029,train
cpsc2018_mc,test,A2835,valid
cpsc2018_mc,test,A0073,train
cpsc2018_mc,test,A4292,train
cpsc2018_mc,test,A2274,valid
cpsc2018_mc,test,A5819,train
cpsc2018_mc,test,A0538,train
cpsc2018_mc,test,A0416,train
cpsc2018_mc,test,A5365,train
cpsc2018_mc,test,A4407,train
cpsc2018_mc,test,A5395,train
cpsc2018_mc,test,A1196,train
cpsc2018_mc,test,A0972,train
cpsc2018_mc,test,A0369,train
cpsc2018_mc,test,A1128,test
cpsc2018_mc,test,A1412,train
cpsc2018_mc,test,A4194,train
cpsc2018_mc,test,A5014,train
cpsc2018_mc,test,A3686,train
cpsc2018_mc,test,A5420,train
cpsc2018_mc,test,A1107,train
cpsc2018_mc,test,A2181,train
cpsc2018_mc,test,A4732,train
cpsc2018_mc,test,A0185,train
cpsc2018_mc,test,A6258,train
cpsc2018_mc,test,A5292,train
cpsc2018_mc,test,A1658,train
cpsc2018_mc,test,A4245,train
cpsc2018_mc,test,A5763,train
cpsc2018_mc,test,A2885,train
cpsc2018_mc,test,A3817,train
cpsc2018_mc,test,A1134,train
cpsc2018_mc,test,A3386,train
cpsc2018_mc,test,A4355,train
cpsc2018_mc,test,A1747,train
cpsc2018_mc,test,A2153,train
cpsc2018_mc,test,A3474,train
cpsc2018_mc,test,A0040,train
cpsc2018_mc,test,A4431,train
cpsc2018_mc,test,A0855,valid
cpsc2018_mc,test,A2823,train
cpsc2018_mc,test,A1633,train
cpsc2018_mc,test,A6054,train
cpsc2018_mc,test,A1510,train
cpsc2018_mc,test,A2883,train
cpsc2018_mc,test,A3117,train
cpsc2018_mc,test,A2251,train
cpsc2018_mc,test,A0271,valid
cpsc2018_mc,test,A2273,train
cpsc2018_mc,test,A2608,train
cpsc2018_mc,test,A0658,train
cpsc2018_mc,test,A2689,train
cpsc2018_mc,test,A5955,test
cpsc2018_mc,test,A3185,train
cpsc2018_mc,test,A6797,train
cpsc2018_mc,test,A0709,train
cpsc2018_mc,test,A4298,train
cpsc2018_mc,test,A3916,train
cpsc2018_mc,test,A3537,train
cpsc2018_mc,test,A1690,train
cpsc2018_mc,test,A1403,train
cpsc2018_mc,test,A2090,train
cpsc2018_mc,test,A5140,train
cpsc2018_mc,test,A3314,train
cpsc2018_mc,test,A3020,valid
cpsc2018_mc,test,A0215,train
cpsc2018_mc,test,A1989,train
cpsc2018_mc,test,A1084,train
cpsc2018_mc,test,A3033,train
cpsc2018_mc,test,A2258,valid
cpsc2018_mc,test,A2825,train
cpsc2018_mc,test,A1202,train
cpsc2018_mc,test,A0519,valid
cpsc2018_mc,test,A3203,train
cpsc2018_mc,test,A5343,train
cpsc2018_mc,test,A4544,train
cpsc2018_mc,test,A3732,train
cpsc2018_mc,test,A5019,train
cpsc2018_mc,test,A1314,valid
cpsc2018_mc,test,A5569,train
cpsc2018_mc,test,A5860,train
cpsc2018_mc,test,A2687,train
cpsc2018_mc,test,A6188,train
cpsc2018_mc,test,A2640,train
cpsc2018_mc,test,A0849,train
cpsc2018_mc,test,A1860,train
cpsc2018_mc,test,A0150,train
cpsc2018_mc,test,A3219,test
cpsc2018_mc,test,A3502,test
cpsc2018_mc,test,A3799,train
cpsc2018_mc,test,A6153,train
cpsc2018_mc,test,A4873,train
cpsc2018_mc,test,A5885,train
cpsc2018_mc,test,A0510,train
cpsc2018_mc,test,A6322,valid
cpsc2018_mc,test,A3406,train
cpsc2018_mc,test,A4164,test
cpsc2018_mc,test,A5723,train
cpsc2018_mc,test,A5764,train
cpsc2018_mc,test,A5952,test
cpsc2018_mc,test,A0950,train
cpsc2018,train,A0550,train
cpsc2018,train,A4697,train
cpsc2018,train,A2088,train
cpsc2018,train,A2022,test
cpsc2018,train,A0717,train
cpsc2018,train,A2377,train
cpsc2018,train,A3626,train
cpsc2018,train,A6784,train
cpsc2018,train,A3068,train
cpsc2018,train,A0415,train
cpsc2018,train,A4459,valid
cpsc2018,train,A2647,train
cpsc2018,train,A6355,train
cpsc2018,train,A4389,train
cpsc2018,train,A6706,train
cpsc2018,train,A4627,train
cpsc2018,train,A6009,train
cpsc2018,train,A2391,valid
cpsc2018,train,A3084,test
cpsc2018,train,A6609,test
cpsc2018,train,A0701,train
cpsc2018,train,A2757,train
cpsc2018,train,A6504,train
cpsc2018,train,A1080,train
cpsc2018,train,A1634,train
cpsc2018,train,A1301,train
cpsc2018,train,A1877,train
cpsc2018,train,A1093,train
cpsc2018,train,A0586,train
cpsc2018,train,A6551,valid
cpsc2018,train,A6485,train
cpsc2018,train,A2818,train
cpsc2018,train,A0648,valid
cpsc2018,train,A6258,train
cpsc2018,train,A0689,train
cpsc2018,train,A1224,valid
cpsc2018,train,A3280,train
cpsc2018,train,A1938,train
cpsc2018,train,A3128,train
cpsc2018,train,A5878,valid
cpsc2018,train,A5085,test
cpsc2018,train,A6528,train
cpsc2018,train,A6414,train
cpsc2018,train,A2855,train
cpsc2018,train,A6307,train
cpsc2018,train,A5613,valid
cpsc2018,train,A6838,train
cpsc2018,train,A0032,test
cpsc2018,train,A1660,train
cpsc2018,train,A1288,valid
cpsc2018,train,A4967,valid
cpsc2018,train,A0683,train
cpsc2018,train,A2626,train
cpsc2018,train,A1600,train
cpsc2018,train,A0707,train
cpsc2018,train,A6390,train
cpsc2018,train,A5320,train
cpsc2018,train,A4279,train
cpsc2018,train,A0495,test
cpsc2018,train,A4303,test
cpsc2018,train,A3399,train
cpsc2018,train,A0198,train
cpsc2018,train,A6501,train
cpsc2018,train,A3769,train
cpsc2018,train,A6487,train
cpsc2018,train,A2311,train
cpsc2018,train,A4541,valid
cpsc2018,train,A6621,train
cpsc2018,train,A1984,train
cpsc2018,train,A0408,test
cpsc2018,train,A5703,test
cpsc2018,train,A1612,train
cpsc2018,train,A4838,train
cpsc2018,train,A3266,train
cpsc2018,train,A0955,train
cpsc2018,train,A6559,train
cpsc2018,train,A6552,test
cpsc2018,train,A0278,valid
cpsc2018,train,A1723,train
cpsc2018,train,A2649,train
cpsc2018,train,A5531,train
cpsc2018,train,A5475,train
cpsc2018,train,A3617,train
cpsc2018,train,A4511,train
cpsc2018,train,A3679,train
cpsc2018,train,A3243,train
cpsc2018,train,A6215,test
cpsc2018,train,A5958,train
cpsc2018,train,A4113,test
cpsc2018,train,A0079,train
cpsc2018,train,A4341,train
cpsc2018,train,A0824,train
cpsc2018,train,A3137,train
cpsc2018,train,A3208,train
cpsc2018,train,A3498,train
cpsc2018,train,A2944,train
cpsc2018,train,A3340,valid
cpsc2018,train,A0285,valid
cpsc2018,train,A1148,train
cpsc2018,train,A0652,train
cpsc2018,train,A0702,valid
cpsc2018,train,A0543,train
cpsc2018,train,A3912,train
cpsc2018,train,A0994,train
cpsc2018,train,A0719,train
cpsc2018,train,A6093,train
cpsc2018,train,A3756,train
cpsc2018,train,A5502,train
cpsc2018,train,A2550,train
cpsc2018,train,A3183,train
cpsc2018,train,A0381,train
cpsc2018,train,A5791,train
cpsc2018,train,A2885,train
cpsc2018,train,A2676,train
cpsc2018,train,A0464,train
cpsc2018,train,A5135,test
cpsc2018,train,A3180,train
cpsc2018,train,A3659,train
cpsc2018,train,A2899,train
cpsc2018,train,A2436,train
cpsc2018,train,A2463,train
cpsc2018,train,A1315,valid
cpsc2018,train,A4035,train
cpsc2018,train,A0783,valid
cpsc2018,train,A2939,train
cpsc2018,train,A2511,valid
cpsc2018,train,A1629,train
cpsc2018,train,A3351,valid
cpsc2018,train,A0634,train
cpsc2018,train,A3791,test
cpsc2018,train,A1889,train
cpsc2018,train,A6569,train
cpsc2018,train,A0101,train
cpsc2018,train,A1016,valid
cpsc2018,train,A0100,train
cpsc2018,train,A2370,train
cpsc2018,train,A0125,train
cpsc2018,train,A3038,train
cpsc2018,train,A0553,train
cpsc2018,train,A1776,test
cpsc2018,train,A0363,train
cpsc2018,train,A0432,train
cpsc2018,train,A5955,test
cpsc2018,train,A1193,valid
cpsc2018,train,A0911,train
cpsc2018,train,A4252,train
cpsc2018,train,A3385,train
cpsc2018,train,A0143,train
cpsc2018,train,A1482,test
cpsc2018,train,A6724,train
cpsc2018,train,A0758,train
cpsc2018,train,A1933,train
cpsc2018,train,A2521,valid
cpsc2018,train,A0471,test
cpsc2018,train,A6862,train
cpsc2018,train,A6867,train
cpsc2018,train,A1247,train
cpsc2018,train,A2933,train
cpsc2018,train,A5683,train
cpsc2018,train,A2847,train
cpsc2018,train,A6568,valid
cpsc2018,train,A5396,train
cpsc2018,train,A0514,train
cpsc2018,train,A4861,train
cpsc2018,train,A3153,train
cpsc2018,train,A4895,train
cpsc2018,train,A2770,train
cpsc2018,train,A5929,valid
cpsc2018,train,A4129,train
cpsc2018,train,A2333,train
cpsc2018,train,A0984,train
cpsc2018,train,A4879,train
cpsc2018,train,A0449,train
cpsc2018,train,A2625,train
cpsc2018,train,A0557,train
cpsc2018,train,A4084,test
cpsc2018,train,A0152,train
cpsc2018,train,A4166,test
cpsc2018,train,A4271,train
cpsc2018,train,A5837,train
cpsc2018,train,A0305,train
cpsc2018,train,A4374,valid
cpsc2018,train,A0086,train
cpsc2018,train,A6126,test
cpsc2018,train,A4555,train
cpsc2018,train,A4361,test
cpsc2018,train,A5403,train
cpsc2018,train,A3739,train
cpsc2018,train,A1492,train
cpsc2018,train,A0995,train
cpsc2018,train,A0320,train
cpsc2018,train,A6428,train
cpsc2018,train,A4490,valid
cpsc2018,train,A3800,train
cpsc2018,train,A3504,test
cpsc2018,train,A0518,train
cpsc2018,train,A6217,train
cpsc2018,train,A0002,train
cpsc2018,train,A1852,test
cpsc2018,train,A2219,train
cpsc2018,train,A3063,train
cpsc2018,train,A3175,test
cpsc2018,train,A4345,train
cpsc2018,train,A2254,train
cpsc2018,train,A6017,valid
cpsc2018,train,A1062,train
cpsc2018,train,A6133,train
cpsc2018,train,A4351,train
cpsc2018,train,A5842,train
cpsc2018,train,A0060,valid
